"","NumOfC","NumOfN","NumHBondDonors","NumOfConf","parentspecies","C.C..non.aromatic.","hydroxyl..alkyl.","aldehyde","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","hydroperoxide","log_pSat_Pa"
"9136",7,2,1,5.03695260241363,"toluene",0,1,1,0,0,0,1,0,0,-0.897226625723861
"9137",8,0,2,5.17048399503815,"apin",0,0,1,1,0,0,0,0,1,-6.65457151222058
"9138",5,1,4,4.90527477843843,"toluene",0,2,1,0,0,1,0,1,1,-7.91656771944728
"9139",7,1,2,4.51085950651685,"apin",0,1,1,0,0,0,1,0,0,-2.10301336299584
"9140",6,1,2,4.20469261939097,"toluene",0,1,0,0,1,0,1,0,0,-3.39183704346936
"9141",9,2,2,6.09356977004514,"apin",0,1,0,1,0,0,0,0,0,-4.95495233407623
"9142",6,0,2,3.73766961828337,"toluene",1,0,1,1,1,0,0,0,1,-7.00696665954675
"9143",7,2,1,5.27811465923052,"apin",1,0,1,0,0,0,2,0,1,-4.3922753648429
"9144",7,2,1,3.46573590279973,"apin",0,0,0,0,0,0,2,0,1,-2.27510888374065
"9145",6,1,4,5.92157841964382,"toluene",0,3,0,0,0,1,0,0,1,-8.4862823607923
"9146",7,2,2,5.32300997913841,"toluene",0,1,1,0,0,1,1,0,1,-4.20883161459623
"9147",9,0,2,4.43081679884331,"apin",0,0,0,1,0,0,0,0,0,-6.54719510546964
"9148",8,2,2,6.46302945692067,"decane",0,2,0,0,0,0,2,0,0,-8.52339923273974
"9149",7,0,2,4.9416424226093,"toluene",0,1,1,0,0,0,0,0,0,-3.31522398522897
"9150",8,1,1,5.47646355193151,"decane",0,0,0,0,0,0,1,0,1,-6.01069333968955
"9151",6,1,2,5.48479693349065,"toluene",0,1,1,0,0,0,1,0,0,-4.03543626939963
"9152",8,1,1,4.24849524204936,"decane",0,0,0,0,0,0,1,0,0,-3.81642617236993
"9153",7,0,3,5.25749537202778,"toluene",1,0,0,0,0,1,0,0,2,-10.2305654837367
"9154",5,1,2,4.96284463025991,"toluene",0,1,1,0,0,1,1,0,1,-3.9128658270252
"9155",7,1,3,5.65948221575962,"toluene",0,2,1,0,0,0,0,0,1,-6.08201419605917
"9156",6,1,2,3.66356164612965,"toluene",0,1,0,1,0,0,0,1,0,-3.98478350328886
"9157",8,1,2,5.74939298590825,"apin",0,0,0,0,0,0,0,0,2,-4.28115358499849
"9158",5,1,1,4.47733681447821,"toluene",0,0,1,0,1,0,0,1,1,-0.916900758605779
"9159",7,0,1,2.19722457733622,"toluene",0,1,0,0,2,0,0,0,0,-3.56617902253181
"9160",6,1,2,5.16478597392351,"toluene",0,1,1,0,0,0,1,0,1,-5.41472693910674
"9161",6,2,4,5.75257263882563,"toluene",0,3,1,0,0,0,0,1,1,-2.3210848128048
"9162",9,1,2,6.18620862390049,"apin",0,0,1,0,0,0,1,0,1,-10.2391172140116
"9163",6,1,3,3.68887945411394,"",0,1,0,0,0,0,0,1,2,-8.95094053381518
"9164",8,1,2,3.78418963391826,"apin",0,1,0,1,0,0,1,0,0,-3.54273062857744
"9165",6,1,1,3.2188758248682,"toluene",0,1,1,0,0,1,0,0,0,-1.14759183159754
"9166",9,2,1,5.78074351579233,"apin",0,0,1,0,0,0,2,0,1,-6.59316557548928
"9167",7,0,2,2.77258872223978,"toluene",1,1,1,0,0,0,0,0,1,-4.46776442176651
"9168",7,0,2,4.74493212836325,"decane",0,0,0,0,0,0,0,0,2,-1.47061374197657
"9169",7,2,1,5.68697535633982,"apin",0,0,1,0,0,0,1,0,1,-2.09378095393093
"9170",7,2,2,5.64544689764324,"toluene",1,1,0,0,0,0,0,1,1,-5.22624172859981
"9171",7,1,1,4.62497281328427,"apin",0,0,2,0,0,0,1,0,1,-3.01345180311389
"9172",7,1,2,5.2040066870768,"toluene",0,1,0,0,1,0,0,1,1,-4.43116653090308
"9173",7,1,2,6.29710931993394,"toluene",0,1,1,0,0,0,1,0,1,-6.86046857290677
"9174",5,1,0,1.09861228866811,"toluene",0,0,1,0,0,1,0,0,0,0.477919564894951
"9175",9,1,2,5.41164605185504,"apin",0,0,0,0,0,0,1,0,1,-3.03334140749602
"9176",10,0,1,4.98360662170834,"decane",0,0,0,0,0,0,0,0,1,-4.8922276482393
"9177",10,2,2,5.77455154554441,"apin",0,1,0,0,0,0,1,0,0,-5.19516944392546
"9178",5,1,2,4.86753445045558,"toluene",0,0,0,0,1,0,1,0,1,-2.62348903764168
"9179",8,1,2,6.19847871649231,"decane",0,0,0,0,0,0,1,0,2,-7.38670556987765
"9180",10,2,1,5.37989735354046,"apin",0,0,0,0,0,0,1,0,1,-4.77042628774673
"9181",5,1,4,4.74493212836325,"toluene",0,2,0,1,0,0,0,1,1,-7.27426644398957
"9182",5,0,4,6.01859321449623,"toluene",0,0,1,1,0,1,0,0,3,-8.29711223872031
"9183",5,0,2,3.55534806148941,"toluene",0,1,1,0,0,1,0,0,0,-2.02359890447289
"9184",7,0,5,6.33505425149806,"toluene",0,3,1,1,0,1,0,0,1,-13.4808628513832
"9185",7,1,2,4.66343909411207,"toluene",1,1,0,1,0,0,1,0,0,-7.69501492514135
"9186",6,1,3,5.90536184805457,"toluene",0,1,0,0,1,0,1,0,1,-6.21171380870313
"9187",7,2,1,4.94875989037817,"apin",0,0,0,0,0,0,1,0,1,-3.22203495392518
"9188",7,1,2,5.64897423816121,"toluene",1,0,1,0,1,0,0,0,2,-3.94611796061573
"9189",7,2,2,4.88280192258637,"toluene",0,1,0,0,0,0,2,0,0,-3.99520911372226
"9190",6,1,3,5.55682806169954,"toluene",0,2,1,1,0,0,1,0,0,-7.49379514303727
"9191",7,1,4,6.29710931993394,"toluene",0,2,1,0,1,0,1,0,1,-8.13378598073655
"9192",6,1,2,5.01063529409626,"toluene",0,1,2,0,0,1,0,0,1,-1.05009821977259
"9193",5,1,2,5.51342874616498,"toluene",0,1,1,0,0,0,1,0,1,-3.13764519402389
"9194",6,0,5,4.30406509320417,"toluene",0,3,0,0,0,1,0,0,2,-8.22948031093455
"9195",7,1,1,4.11087386417331,"toluene",0,0,0,1,0,1,1,0,0,-5.7121199060438
"9196",6,2,1,5.31320597904179,"toluene",0,0,1,0,0,0,0,1,1,-1.73195437016086
"9197",9,1,0,1.09861228866811,"apin",0,0,0,0,0,0,1,0,0,0.430365812913348
"9198",5,1,3,5.37989735354046,"toluene",0,1,1,0,0,0,0,1,1,-4.48664949316331
"9199",9,2,2,6.1463292576689,"apin",0,1,0,0,0,0,2,0,1,-5.45092502138302
"9200",6,1,3,5.71042701737487,"apin_toluene",0,1,1,1,0,0,1,0,1,-7.08890752856496
"9201",6,2,2,2.07944154167984,"toluene",0,1,0,0,0,0,1,1,1,-3.00536780662392
"9202",6,0,4,6.46769872610435,"apin",1,2,0,0,0,0,0,0,2,-6.70240106134425
"9203",7,0,3,6.21060007702465,"apin",0,1,1,1,0,0,0,0,1,-9.49655107044968
"9204",7,1,4,6.55819780281227,"toluene",0,3,1,0,0,0,0,1,1,-12.0759412013126
"9205",7,1,3,4.77912349311153,"toluene",0,2,0,0,0,1,0,1,0,-8.11300126811246
"9206",5,0,3,4.12713438504509,"toluene",0,2,1,1,0,1,0,0,0,-6.82601274689099
"9207",7,1,3,6.42486902390539,"toluene",0,1,1,0,0,0,1,0,1,-9.21917482775141
"9208",7,1,3,5.63835466933375,"toluene",0,2,1,0,0,1,0,1,1,-6.18657351320972
"9209",5,0,3,4.43081679884331,"toluene",0,1,1,1,0,1,0,0,1,-5.95352423174835
"9210",5,1,3,6.10702288774225,"toluene",0,1,1,2,0,0,1,0,0,-7.77621775820923
"9211",9,1,3,6.361302477573,"apin",0,2,1,0,0,0,0,0,1,-5.78529925180253
"9212",10,2,2,6.01126717440416,"apin",0,1,1,0,0,0,2,0,0,-5.66661197554325
"9213",6,2,2,5.91889385427315,"toluene",0,1,0,1,1,0,2,0,0,-3.98729166289134
"9214",7,2,3,5.18178355029209,"toluene",0,2,1,1,0,1,1,1,0,-7.28827301462133
"9215",7,1,3,5.72031177660741,"toluene",0,3,1,0,0,0,0,0,0,-8.3096829267174
"9216",7,1,1,3.63758615972639,"toluene",0,0,1,1,0,1,1,0,0,-3.77621788755795
"9217",6,0,2,3.91202300542815,"toluene",0,1,1,0,1,0,0,0,0,-1.48604333989391
"9218",6,2,1,5.19849703126583,"toluene",0,0,1,1,0,0,2,0,0,-3.046805470631
"9219",7,1,2,4.61512051684126,"apin",0,0,0,1,0,0,1,0,1,-6.18023534911788
"9220",10,1,2,6.15060276844628,"decane",0,1,0,0,0,0,0,0,1,-8.02495208240694
"9221",7,1,3,5.24702407216049,"toluene",0,2,0,1,0,0,0,0,0,-8.15242383856496
"9222",6,1,2,5.27299955856375,"toluene",0,0,1,0,0,1,0,0,2,-5.04016616171861
"9223",6,1,3,5.2040066870768,"toluene",0,1,1,1,0,0,0,0,1,-5.13261065105114
"9224",7,1,1,3.04452243772342,"apin",0,1,0,0,0,0,1,0,0,-3.30413584159264
"9225",10,1,3,6.65544035036765,"apin",0,1,0,1,0,0,1,0,1,-10.1215272338653
"9226",5,1,2,4.31748811353631,"toluene",0,2,1,0,0,0,0,1,0,-2.84386712601395
"9227",8,2,1,5.24174701505964,"decane",0,1,0,0,0,0,2,0,0,-3.14382097969457
"9228",7,2,3,6.05208916892442,"toluene",0,1,0,1,0,1,0,0,1,-7.71945948166219
"9229",6,2,3,5.95842469302978,"toluene",0,2,0,0,0,1,1,0,1,-6.01698409652578
"9230",7,0,2,5.0998664278242,"toluene",1,0,2,1,1,0,0,0,1,-7.83643142843353
"9231",7,0,4,5.17614973257383,"toluene",0,3,0,0,1,0,0,0,0,-2.82007913496096
"9232",5,1,3,5.50533153593236,"toluene",0,1,1,1,1,0,0,1,1,-5.29849052350928
"9233",10,2,2,6.35437004079735,"apin",0,1,1,0,0,0,1,0,1,-6.32208752700895
"9234",7,2,2,5.26785815906333,"toluene",0,0,0,1,0,0,1,1,0,-7.78317183935115
"9235",6,1,1,2.63905732961526,"toluene",0,1,1,0,0,0,1,0,0,-0.728895669909498
"9236",6,1,3,4.8283137373023,"toluene",0,2,0,0,0,0,0,0,0,-5.2176035022195
"9237",7,2,3,5.11198778835654,"toluene",0,2,1,1,0,0,1,1,0,-7.25831520428516
"9238",7,0,2,1.79175946922805,"toluene",0,2,1,0,0,1,0,0,0,-3.69021953556418
"9239",9,1,1,5.66988092298052,"decane",0,0,0,0,0,0,1,0,1,-7.17310254987002
"9240",5,1,2,4.30406509320417,"toluene",0,1,1,0,0,1,0,1,1,-2.32900549243107
"9241",7,1,2,5.11198778835654,"toluene",0,1,2,0,0,0,1,0,1,-5.01798645049433
"9242",5,0,4,5.9427993751267,"toluene",0,1,0,1,1,0,0,0,1,-9.88050843131378
"9243",10,1,1,5.55682806169954,"decane",0,0,0,0,0,0,0,0,1,-5.09842309652098
"9244",7,1,3,4.9416424226093,"toluene",1,1,1,1,0,1,0,1,1,-5.90961710188968
"9245",9,2,1,5.26785815906333,"apin",0,1,2,0,0,0,2,0,0,-5.06226736088386
"9246",9,2,1,4.60517018598809,"decane",0,0,0,0,0,0,2,0,1,-4.4792354165415
"9247",6,1,4,6.13772705408623,"toluene",0,1,1,0,0,1,1,0,3,-6.62107468114067
"9248",5,0,3,5.07517381523383,"toluene",0,1,0,0,1,0,0,0,1,-7.01519988884148
"9249",6,1,3,5.20948615284142,"apin",0,1,0,0,0,0,1,0,1,-5.17915096990345
"9250",8,2,1,5.35185813347607,"decane",0,1,1,0,0,0,2,0,0,-3.76928176741093
"9251",7,1,2,4.61512051684126,"toluene",1,2,1,0,0,0,0,1,0,-1.1299967239025
"9252",7,1,2,4.63472898822964,"toluene",1,1,2,0,0,1,0,0,1,-5.96435654284069
"9253",10,0,1,5.20948615284142,"apin",0,0,2,0,0,0,0,0,1,-5.9523441301554
"9254",8,1,2,4.68213122712422,"apin",0,0,0,0,0,0,1,0,2,-5.81034581336938
"9255",6,0,4,2.56494935746154,"toluene",0,3,0,0,0,0,0,0,1,-7.14189314760347
"9256",9,2,2,5.89164421182577,"apin",0,0,1,0,0,0,2,0,1,-5.80334606207793
"9257",7,1,3,6.19644412779452,"apin",0,2,0,0,0,0,1,0,1,-8.24267916089662
"9258",10,0,2,5.93489419561959,"decane",0,1,0,0,0,0,0,0,1,-9.7620854841707
"9259",8,2,1,3.73766961828337,"apin",0,0,0,0,0,0,2,0,1,-3.51891247379534
"9260",7,1,2,5.94017125272043,"apin",0,1,0,0,0,0,1,0,1,-3.21136188351184
"9261",7,1,1,4.57471097850338,"apin",0,0,1,0,0,0,1,0,1,-2.52011197342728
"9262",6,1,3,5.86929691313377,"toluene",1,0,1,1,1,0,0,1,2,-9.51885420013016
"9263",7,1,3,5.42053499927229,"apin",0,2,0,1,0,0,1,0,0,-4.03754705930412
"9264",6,0,4,5.59098698051086,"toluene",0,1,0,1,0,0,0,0,1,-10.5204184361888
"9265",7,0,3,5.42053499927229,"toluene",1,0,1,0,1,0,0,0,2,-9.41435514866072
"9266",7,1,1,3.85014760171006,"toluene",1,1,2,0,0,1,0,0,0,-1.38069150215124
"9267",5,2,1,4.11087386417331,"toluene",0,0,0,0,0,0,0,1,1,0.96274330267143
"9268",7,2,4,5.96870755998537,"toluene",0,2,0,2,0,0,1,1,0,-10.946581044415
"9269",5,0,1,3.71357206670431,"toluene",0,0,2,0,0,0,0,0,1,-0.690508400145823
"9270",7,1,4,6.87626461189077,"toluene",0,2,0,1,0,0,1,0,1,-14.3762443808185
"9271",7,2,1,4.69134788222914,"toluene",0,0,1,0,0,0,2,0,0,-4.22891375775336
"9272",4,2,1,3.97029191355212,"toluene",0,0,1,0,0,0,2,0,1,-0.499461271820798
"9273",9,1,3,6.28599809450886,"apin",0,3,1,0,0,0,1,0,0,-11.56735238378
"9274",7,1,3,5.12396397940326,"toluene",0,2,1,0,0,1,1,0,0,-3.46586381493172
"9275",9,2,2,6.05678401322862,"apin",0,0,1,0,0,0,2,0,1,-5.99801796267236
"9276",8,0,2,4.89783979995091,"apin",0,1,1,0,0,0,0,0,1,-3.47627499589481
"9277",6,1,2,3.46573590279973,"toluene",0,1,1,1,0,1,0,1,0,-6.67199922262702
"9278",7,1,3,6.40357419793482,"toluene",0,1,1,1,2,0,1,0,1,-8.27685731795366
"9279",6,2,1,3.43398720448515,"toluene",0,0,0,0,0,0,2,0,1,-1.76142217829081
"9280",6,1,5,6.10479323241498,"toluene",0,2,0,2,0,1,0,1,1,-15.1762287809385
"9281",6,1,4,6.46769872610435,"toluene",0,1,1,0,0,1,1,0,2,-7.68237186434599
"9282",8,0,3,5.71702770140622,"apin",0,0,0,0,0,0,0,0,2,-4.41953212673196
"9283",6,1,1,3.71357206670431,"toluene",0,0,0,0,0,1,1,0,1,-0.75717722408724
"9284",10,2,1,3.98898404656427,"apin",0,1,0,0,0,0,1,0,0,-4.53013596152313
"9285",6,1,1,2.83321334405622,"toluene",0,0,0,0,0,0,1,0,0,-2.56447481725622
"9286",8,1,1,4.20469261939097,"apin",0,0,1,0,0,0,1,0,1,-3.04432747316763
"9287",7,2,1,3.43398720448515,"toluene",1,0,1,0,0,1,1,0,1,-2.97144325210153
"9288",6,1,3,4.55387689160054,"toluene",0,1,1,0,0,0,0,1,1,-7.30917552038462
"9289",6,1,1,4.83628190695148,"apin",0,1,1,0,0,0,1,0,0,-3.13838209238452
"9290",5,1,2,4.58496747867057,"toluene",0,2,1,0,0,0,0,0,0,-1.52507999905786
"9291",6,0,2,0,"toluene",0,0,0,0,0,0,0,0,0,-1.51322355718249
"9292",6,1,4,5.85507192220243,"toluene",0,1,0,1,0,1,1,0,1,-7.74615698631712
"9293",7,1,3,4.4188406077966,"toluene",1,2,0,0,1,0,0,0,1,-6.92473297893236
"9294",5,1,2,4.07753744390572,"toluene",0,1,0,0,0,0,0,1,1,-4.21561780149033
"9295",3,2,0,2.19722457733622,"toluene",0,0,1,0,0,0,1,1,0,2.56858734550897
"9296",9,2,0,3.85014760171006,"apin",0,0,1,0,0,0,1,0,0,-3.85568904059803
"9297",7,2,3,5.63121178182137,"toluene",0,1,0,0,0,0,0,1,1,-8.35838398200015
"9298",6,1,3,4.83628190695148,"toluene",0,2,1,0,0,0,1,0,1,-5.40617420803054
"9299",5,0,3,5.72031177660741,"toluene",0,0,0,0,0,0,0,0,2,-4.42026304978877
"9300",9,2,2,6.50428817353665,"apin",0,1,0,0,0,0,1,0,1,-6.95265560354169
"9301",7,2,3,5.73334127689775,"toluene",0,1,0,0,0,1,1,0,0,-9.01479640138519
"9302",6,1,3,4.65396035015752,"toluene",0,1,0,1,0,1,0,1,0,-4.03843262590405
"9303",9,0,2,5.87493073085203,"apin",1,0,1,0,0,0,0,0,2,-4.9367634937725
"9304",6,1,2,5.34233425196481,"toluene",0,0,1,1,0,1,1,0,1,-6.21711166300878
"9305",6,1,4,6.82762923450285,"toluene",0,2,1,1,0,0,1,0,1,-8.32981306441657
"9306",6,1,1,3.3322045101752,"toluene",1,0,0,0,2,0,0,0,1,-3.54709876301442
"9307",5,2,2,5.21493575760899,"toluene",0,0,0,1,0,0,2,0,0,-4.92291542842833
"9308",10,1,3,5.8111409929767,"apin",0,1,0,0,0,0,1,0,0,-6.58791561903248
"9309",6,2,1,4.46590811865458,"toluene",0,0,0,1,0,0,1,1,0,-3.45762609502349
"9310",8,2,2,5.87773578177964,"decane",0,1,0,0,0,0,2,0,1,-3.19998801428817
"9311",7,1,1,3.29583686600433,"toluene",0,0,0,0,0,0,1,0,0,-2.92803096907611
"9312",10,1,1,5.12989871492307,"apin",0,0,1,1,0,0,1,0,0,-5.97833368299889
"9313",7,1,4,5.44241771052179,"toluene",0,2,1,1,0,0,0,1,1,-8.43357950215184
"9314",10,2,1,5.01063529409626,"decane",0,0,0,0,0,0,2,0,1,-4.54868279686178
"9315",6,2,1,4.53259949315326,"toluene",0,0,1,0,0,1,2,0,1,-1.42815188560355
"9316",6,1,1,3.49650756146648,"toluene",0,0,0,0,0,1,0,0,1,-0.93350723268511
"9317",10,2,2,6.02586597382531,"apin",0,0,0,0,0,0,2,0,2,-8.61070126191571
"9318",10,0,3,6.13772705408623,"apin",0,0,0,1,0,0,0,0,1,-12.133237273782
"9319",10,2,1,5.52545293913178,"apin",0,0,1,0,0,0,2,0,0,-5.21166760027016
"9320",10,1,2,5.88332238848828,"decane",0,1,0,0,0,0,1,0,1,-4.10521804490206
"9321",7,0,1,4.27666611901606,"toluene",0,0,2,0,0,1,0,0,1,-2.6173614912123
"9322",6,1,3,5.31320597904179,"toluene",0,1,0,1,0,1,0,1,1,-7.56075816392611
"9323",8,1,2,5.88332238848828,"apin",0,1,0,0,0,0,1,0,1,-6.34686258407503
"9324",5,1,3,5.50125821054473,"toluene",0,1,0,0,0,1,0,0,2,-4.21916414767476
"9325",6,1,2,5.11198778835654,"toluene",0,0,1,0,0,0,1,0,1,-5.00900717965955
"9326",5,1,1,3.8286413964891,"toluene",0,1,1,0,1,0,1,0,0,-0.859292955293459
"9327",7,2,2,4.60517018598809,"toluene",1,0,0,2,0,1,0,1,0,-6.58420623198177
"9328",6,2,1,4.46590811865458,"toluene",1,1,0,0,1,0,1,0,0,-0.480087880213785
"9329",6,1,3,4.59511985013459,"toluene",0,1,0,1,0,1,0,0,0,-7.57359966309355
"9330",5,1,4,5.08759633523238,"toluene",0,1,0,1,0,0,0,1,1,-7.51134298548988
"9331",5,1,3,5.3890717298165,"toluene",0,2,0,0,0,0,0,0,1,-5.25715741356382
"9332",7,1,1,3.63758615972639,"toluene",0,0,0,1,1,0,0,1,0,-2.99627473404604
"9333",7,1,3,4.70953020131233,"toluene",0,3,1,0,0,0,0,1,0,-8.83107327324485
"9334",5,2,3,3.68887945411394,"toluene",0,2,0,0,0,0,0,1,1,-0.154911574851249
"9335",5,0,2,4.79579054559674,"toluene",0,0,1,0,1,0,0,0,1,-3.97207529979281
"9336",10,0,2,4.91265488573605,"decane",0,1,0,0,0,0,0,0,0,-9.16962002725174
"9337",9,2,2,6.46925031679577,"apin",0,0,1,0,0,0,2,0,2,-5.96150470064236
"9338",6,2,2,5.07517381523383,"toluene",0,1,0,0,0,0,1,1,0,-2.8502944250023
"9339",6,0,2,3.43398720448515,"toluene",1,0,0,1,2,0,0,0,0,-4.48470823096445
"9340",6,1,2,5.89440283426485,"toluene",0,1,1,0,0,0,0,0,1,-4.31060149924472
"9341",7,1,3,6.14846829591765,"apin",0,1,0,2,0,0,0,0,0,-8.19115135968834
"9342",6,2,1,5.32300997913841,"toluene",0,0,1,0,0,0,0,0,1,-1.26707456004885
"9343",9,2,1,5.32300997913841,"apin",0,0,1,0,0,0,1,0,1,-3.69909152631044
"9344",7,2,3,5.79605775076537,"toluene",0,2,1,0,0,1,1,1,1,-7.54896071086051
"9345",7,2,2,5.49306144334055,"toluene",0,0,1,0,0,1,1,0,1,-4.6727222943223
"9346",7,2,2,5.06259503302697,"toluene",0,1,0,1,0,1,1,0,0,-4.89467918063505
"9347",6,2,2,6.13122648948314,"apin",0,0,1,0,0,0,2,0,2,-6.81187769312983
"9348",6,1,4,6.70073110954781,"toluene",0,1,0,0,1,0,1,0,2,-8.49378696076722
"9349",10,2,1,5.71702770140622,"apin",0,0,0,0,0,0,2,0,1,-5.00382855993802
"9350",7,2,2,5.94017125272043,"apin",0,2,0,0,0,0,1,0,0,-4.75444294265801
"9351",7,1,2,5.09375020080676,"toluene",0,1,1,0,0,0,1,0,0,-8.9637252028949
"9352",7,0,4,4.79579054559674,"toluene",1,1,0,1,0,1,0,0,1,-11.424412689633
"9353",6,2,3,5.77765232322266,"toluene",0,1,1,0,0,1,2,0,1,-4.78896864309519
"9354",9,0,2,6.22059017009974,"decane",0,0,0,0,0,0,0,0,2,-7.86361917632025
"9355",6,0,1,3.76120011569356,"toluene",0,0,1,0,0,0,0,0,1,-6.54760641219335
"9356",6,1,2,5.40717177146012,"",0,0,1,2,0,0,0,1,0,-8.34074832390895
"9357",8,1,2,5.77455154554441,"decane",0,1,0,0,0,0,1,0,1,-6.74215703145803
"9358",8,2,2,6.24997524225948,"apin",0,0,0,0,0,0,0,0,2,-4.00091203536
"9359",7,2,2,5.38449506278909,"apin",0,0,0,0,0,0,1,0,2,-2.90708199351826
"9360",8,2,2,0,"apin",0,0,0,0,0,0,2,0,2,-7.02035052846266
"9361",6,1,1,4.47733681447821,"toluene",0,0,1,0,0,0,1,0,0,-2.51308884969178
"9362",7,1,3,5.89989735358249,"toluene",0,1,0,1,0,0,0,0,1,-8.18800985257221
"9363",6,1,3,5.29330482472449,"toluene",0,1,1,0,0,0,0,0,2,-5.06454843777779
"9364",5,0,3,4.38202663467388,"toluene",0,1,0,1,0,0,0,0,1,-5.70825148276391
"9365",7,1,3,5.79909265446053,"toluene",0,2,1,0,0,0,1,0,1,-7.17538250506797
"9366",7,2,2,3.91202300542815,"toluene",0,2,1,0,0,0,1,1,0,-3.97413287556126
"9367",5,1,2,3.91202300542815,"toluene",0,0,1,0,0,1,1,0,1,-3.13501189070372
"9368",7,2,1,5.41164605185504,"toluene",0,0,1,0,0,0,1,0,1,-3.33193272540543
"9369",9,1,1,5.40717177146012,"apin",0,0,2,0,0,0,1,0,1,-5.839044959047
"9370",7,0,4,6.34738920965601,"",0,2,0,2,0,0,0,0,0,-10.1411367948268
"9371",10,1,2,5.97126183979046,"decane",0,1,0,0,0,0,1,0,1,-5.40213486479511
"9372",5,1,2,4.31748811353631,"toluene",0,1,0,0,0,0,0,0,0,-1.41603769417924
"9373",7,2,2,5.0998664278242,"toluene",0,1,0,1,0,1,1,0,0,-2.8821852023961
"9374",5,2,1,5.59098698051086,"toluene",0,0,1,0,0,0,0,0,1,-1.21403693110472
"9375",7,1,3,4.71849887129509,"toluene",1,1,1,2,0,1,0,1,0,-11.4004551190797
"9376",9,1,2,3.40119738166216,"apin",0,0,0,1,0,0,1,0,0,-7.83786652356668
"9377",7,1,1,3.63758615972639,"toluene",0,1,1,0,0,1,0,1,0,-3.78309611567591
"9378",5,1,3,3.73766961828337,"toluene",0,2,0,0,0,0,1,0,0,-5.7597045652782
"9379",6,1,2,5.57594910314632,"toluene",0,1,1,0,0,0,0,0,1,-2.0937889780472
"9380",7,2,2,6.41673228251233,"toluene",0,1,1,0,0,0,1,0,1,-4.98873220737891
"9381",5,2,3,6.30444880242198,"toluene",0,1,0,1,0,0,0,0,1,-4.72535446626084
"9382",6,1,4,5.38449506278909,"toluene",0,2,1,1,0,0,0,1,1,-8.30977802913803
"9383",7,2,3,5.80211837537706,"toluene",0,1,1,0,0,1,1,0,1,-7.81082495681955
"9384",7,2,1,4.29045944114839,"toluene",1,0,0,0,0,1,0,0,1,-1.06805219577926
"9385",5,1,4,6.02102334934953,"toluene",0,2,0,1,1,0,0,1,1,-10.0435707469209
"9386",6,2,2,5.80211837537706,"toluene",0,0,0,2,2,0,2,0,0,-5.42824644469517
"9387",6,1,4,5.64897423816121,"toluene",0,2,0,1,0,0,1,0,1,-9.47281533965507
"9388",7,2,2,5.24174701505964,"toluene",0,1,0,1,1,0,1,1,0,-4.14904031016126
"9389",7,0,3,5.57215403217776,"toluene",0,1,1,0,0,0,0,0,1,-6.64386026394853
"9390",7,2,2,6.34388043412633,"toluene",0,1,1,1,0,0,1,0,0,-5.56185704833048
"9391",6,0,4,5.04342511691925,"toluene",0,3,1,0,1,0,0,0,1,-6.84963585854092
"9392",7,1,2,4.39444915467244,"toluene",1,1,2,0,0,1,0,0,1,-4.47035221499189
"9393",7,0,3,6.10702288774225,"toluene",0,1,2,1,0,0,0,0,1,-6.35188197043355
"9394",6,2,1,4.39444915467244,"toluene",0,0,0,0,0,0,1,1,1,-1.57302664693275
"9395",5,1,3,3.71357206670431,"toluene",0,2,0,0,0,0,0,1,1,-6.23774149804473
"9396",10,2,0,4.14313472639153,"decane",0,0,0,0,0,0,2,0,0,-3.71532095881197
"9397",6,0,3,5.53338948872752,"apin",0,1,0,1,0,0,0,0,1,-5.26628708430281
"9398",7,0,3,4.18965474202643,"toluene",1,0,0,0,1,0,0,0,1,-10.926739288878
"9399",5,2,2,5.26785815906333,"toluene",0,0,0,0,0,1,1,0,2,-2.94291166966513
"9400",6,0,2,4.94875989037817,"toluene",0,1,1,0,0,0,0,0,1,-5.15541637374356
"9401",7,1,4,6.00388706710654,"toluene",0,1,0,2,0,1,0,0,1,-11.3599866147065
"9402",8,1,3,6.45519856334012,"apin",0,1,0,0,0,0,1,0,1,-6.14427818067094
"9403",10,1,1,5.50533153593236,"apin",0,0,3,0,0,0,1,0,1,-8.03695715618334
"9404",6,1,2,3.73766961828337,"toluene",0,0,0,1,0,1,1,0,0,-5.64755129188132
"9405",6,0,3,3.76120011569356,"toluene",0,3,1,0,0,1,0,0,0,-2.95041335790965
"9406",5,0,3,4.47733681447821,"toluene",0,1,1,0,0,1,0,0,1,-4.52943553337037
"9407",9,1,1,4.88280192258637,"apin",0,0,1,0,0,0,1,0,1,-3.86072013993537
"9408",10,1,1,5.62401750618734,"decane",0,0,0,0,0,0,1,0,1,-4.94022756184203
"9409",7,2,1,3.89182029811063,"toluene",1,0,1,0,0,1,1,0,1,-3.34111864569167
"9410",6,0,3,3.25809653802148,"toluene",1,0,0,1,0,1,0,0,1,-9.62239373388429
"9411",9,1,1,1.09861228866811,"apin",0,0,0,0,0,0,1,0,1,-3.85928470284716
"9412",6,2,1,4.7361984483945,"toluene",0,1,2,0,0,0,1,1,0,-1.35251131633949
"9413",5,2,3,5.54126354515843,"toluene",0,2,0,0,0,0,0,0,0,-5.39526352117237
"9414",7,1,4,5.37989735354046,"toluene",0,2,0,0,0,0,0,0,2,-11.3122580398365
"9415",6,2,1,5.67675380226828,"toluene",0,0,2,0,0,0,1,0,1,-1.22143002732207
