"ID","log_pSat_Pa","MW","NumOfAtoms","NumOfC","NumOfO","NumOfN","NumHBondDonors","NumOfConf","NumOfConfUsed","parentspecies","C.C..non.aromatic.","C.C.C.O.in.non.aromatic.ring","hydroxyl..alkyl.","aldehyde","ketone","carboxylic.acid","ester","ether..alicyclic.","nitrate","nitro","aromatic.hydroxyl","carbonylperoxynitrate","peroxide","hydroperoxide","carbonylperoxyacid","nitroester"
13331,-6.09732358429579,267.022645488,27,7,10,1,2,490,40,"apin",0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0
13333,-6.20768157528005,314.02337376,31,7,12,2,2,408,40,"apin",0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0
13334,-2.53653035428582,237.048466312,27,7,8,1,2,359,40,"apin",0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
13336,-0.000894372800668838,281.997159012,25,6,11,2,0,58,40,"toluene",0,0,0,3,0,0,0,0,2,0,0,0,1,0,0,0
13337,-7.29020014222914,196.021917216,21,5,8,0,3,486,40,"toluene",0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
13338,-4.67934497785729,222.001181772,21,6,9,0,2,291,40,"toluene",0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0
13340,-8.28135077698002,246.073952788,31,10,7,0,3,31,3,"apin",0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0
13341,-3.3540715491967,292.054279964,32,9,9,2,1,35,20,"apin",0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
13342,-6.75588037368073,269.001910044,25,6,11,1,3,155,33,"toluene",0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
13344,-6.77273354916236,270.9811746,23,5,12,1,3,451,28,"toluene",0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0
13345,-0.953041467303025,203.990617088,18,6,8,0,2,26,17,"toluene",1,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0
13347,-10.6400544777736,295.053945616,33,9,10,1,2,404,30,"apin",0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0
13348,-8.28755212691512,254.02739652,27,7,10,0,4,256,7,"toluene",0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0
13349,-8.21418643416586,249.08485182,32,9,7,1,2,283,40,"apin",0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0
13350,-5.60371248269383,178.011352532,18,5,7,0,3,101,4,"toluene",0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
13354,-0.918215516737937,225.012080804,22,5,9,1,1,87,40,"toluene",0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
13356,-11.2906015231734,281.001910044,26,7,11,1,3,404,38,"toluene",0,0,1,1,0,2,0,0,1,0,0,0,1,0,0,0
13357,-10.5314251852975,269.001910044,25,6,11,1,4,326,17,"toluene",0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0
13358,-7.23534058277839,253.043380932,28,7,9,1,3,513,16,"apin",0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0
13361,-2.95406533895804,253.006995424,24,6,10,1,2,137,40,"toluene",1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0
13363,-5.89054998483367,253.006995424,24,6,10,1,2,374,40,"toluene",0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
13364,-2.18970290471535,284.049194584,31,7,10,2,1,82,40,"apin",0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
13365,-1.73094101230844,203.990617088,18,6,8,0,1,11,9,"toluene",0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0
13366,-5.6044817928709,238.99134536,21,5,10,1,3,81,10,"toluene",0,0,2,0,1,1,0,0,1,0,0,0,1,0,0,0
13369,-4.9659335395633,294.106315536,38,10,8,2,1,157,40,"decane",0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0
13370,-6.15757370979792,361.971732112,30,6,16,2,3,796,40,"toluene",0,0,2,0,0,0,1,0,0,0,0,2,0,1,0,0
13373,-8.54798671204159,284.996824664,26,6,12,1,3,517,19,"toluene",0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0
13374,-5.66225706356952,278.98625998,24,7,11,1,2,23,3,"toluene",0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0
13375,-5.92947972503802,291.059030996,33,10,9,1,2,75,40,"apin",0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
13377,-3.66822835119122,338.059759268,37,10,11,2,1,39,26,"apin",0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
13378,-5.97073687316854,178.011352532,18,5,7,0,2,23,8,"toluene",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
13379,-3.08599053804883,281.001910044,26,7,11,1,1,136,40,"toluene",0,0,0,2,1,0,0,0,1,0,0,0,1,0,1,0
13380,-10.1181899843339,293.07468106,35,10,9,1,2,820,40,"decane",0,0,1,0,3,0,0,0,1,0,0,0,0,1,0,0
13381,-3.99298314963151,192.099773612,29,8,5,0,2,126,40,"apin",0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
13382,-3.85685754560217,309.992073632,27,7,12,2,1,149,40,"toluene",0,0,1,2,0,0,0,1,1,0,0,1,0,0,0,0
13383,-5.43800734175343,298.97608922,25,6,13,1,3,209,20,"toluene",0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0
13385,-7.92746057251081,354.054673888,38,10,12,2,2,762,40,"apin",0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0
13388,-2.1681982649137,253.006995424,24,6,10,1,1,102,40,"toluene",0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
13389,-5.10660369713063,250.99134536,22,6,10,1,3,286,3,"toluene",0,0,3,2,2,0,0,0,1,0,0,0,0,0,0,0
13390,-5.54592714204407,202.011352532,20,7,7,0,2,31,3,"toluene",0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,0
13391,-7.24929321139034,234.99643074,21,6,9,1,2,95,40,"toluene",1,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0
13394,-1.48056005741437,220.980780676,18,5,9,1,1,21,10,"toluene",0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0
13395,-3.86002678042083,219.00151612,20,6,8,1,1,49,27,"toluene",0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
13399,-4.95262629409282,308.049194584,33,9,10,2,1,108,40,"apin",0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
13400,-5.65520794105501,246.073952788,31,10,7,0,2,42,1,"apin",0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0
13401,-6.15329327612063,232.094688232,32,10,6,0,2,94,36,"apin",0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
13402,-8.79964701240448,296.996824664,27,7,12,1,3,510,4,"toluene",0,0,2,2,1,0,0,0,0,0,0,1,0,1,0,0
13403,-6.6762459870734,293.07468106,35,10,9,1,2,470,40,"apin",0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0
13404,-9.39788159358964,222.073952788,29,8,7,0,3,643,40,"apin",0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0
13405,-9.13830007977627,237.048466312,27,7,8,1,2,191,12,"decane",0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
13406,-6.48135100143765,373.971732112,31,7,16,2,2,250,29,"toluene",0,0,0,0,2,0,0,0,0,1,0,1,1,1,1,0
13407,-2.75195246102675,238.99134536,21,5,10,1,2,201,40,"toluene",0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1
13408,-6.018993278863,277.043380932,30,9,9,1,1,132,25,"decane",0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0
13409,-8.89821300153979,300.991739284,27,6,13,1,4,529,40,"toluene",0,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0
13410,-4.93356324918175,297.992073632,26,6,12,2,2,194,40,"toluene",0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0
13411,-6.28030324333226,204.13615912,34,10,4,0,2,259,40,"decane",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
13413,-6.66259069151321,341.981902872,29,7,14,2,2,270,40,"toluene",0,0,0,0,2,1,0,0,2,0,0,0,1,1,0,0
13415,-4.21481537584054,265.006995424,25,7,10,1,2,57,7,"toluene",0,0,1,0,2,0,0,0,1,0,0,0,1,1,0,0
13416,-7.75596442267443,190.011352532,19,6,7,0,3,57,2,"toluene",0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0
13418,-4.42967620060672,265.043380932,29,8,9,1,1,162,40,"decane",0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
13419,-7.58511661377024,204.027002596,22,7,7,0,2,90,40,"toluene",1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,0
13420,-1.80895332701442,134.021523292,15,4,5,0,2,18,2,"toluene",0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
13421,-11.0368832142053,249.996096392,23,7,10,0,3,99,3,"toluene",0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,0
13422,-8.30567922865061,356.033938444,36,9,13,2,2,648,40,"apin",0,0,0,0,2,0,0,0,2,0,0,0,0,1,1,0
13423,-8.09164032144017,338.059759268,37,10,11,2,2,393,40,"apin",0,0,0,0,1,1,0,0,2,0,0,0,0,1,0,0
13427,-3.2825654516441,196.021917216,21,5,8,0,4,179,6,"toluene",0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0
13428,-1.12500233938444,148.000787848,14,4,6,0,2,32,13,"toluene",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
13429,-6.67420547552524,357.976817492,30,7,15,2,2,543,40,"toluene",0,0,1,2,0,1,0,0,1,0,0,1,1,0,0,0
13430,-6.23730456818477,265.006995424,25,7,10,1,3,393,2,"toluene",0,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0
13431,-3.10291339851854,238.99134536,21,5,10,1,2,124,22,"toluene",0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0
13432,-3.25218995998853,311.971338188,25,6,13,2,1,105,40,"toluene",1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0
13433,-1.17530597068964,160.000787848,15,5,6,0,1,6,5,"toluene",1,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0
13434,-5.60544315400147,246.073952788,31,10,7,0,2,51,17,"apin",0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0
13435,-5.06394727470792,354.054673888,38,10,12,2,1,271,40,"apin",0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0
13436,-4.15255840850507,253.006995424,24,6,10,1,3,310,3,"toluene",0,0,1,2,0,0,0,1,0,1,0,0,0,2,0,0
13438,-5.35317373607727,310.97608922,26,7,13,1,3,34,5,"toluene",0,0,2,0,2,0,0,0,0,0,0,1,1,1,0,0
13439,-5.88230512783235,368.033938444,37,10,13,2,2,226,40,"apin",0,0,1,0,2,0,0,0,1,0,0,1,0,1,0,0
13440,-5.24902011114332,266.98625998,23,6,11,1,2,87,27,"toluene",0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
13441,-7.78337597760014,297.992073632,26,6,12,2,2,123,39,"toluene",0,0,1,1,0,1,0,0,2,0,0,0,1,0,0,0
13442,-4.68151457842921,270.9811746,23,5,12,1,2,279,40,"toluene",0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0
13444,-8.32082168631256,237.012080804,23,6,9,1,3,158,30,"toluene",0,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0
13445,-5.80879381264396,281.001910044,26,7,11,1,3,71,8,"toluene",0,0,2,0,2,0,0,0,0,1,0,0,1,0,1,0
13446,-1.0129330497633,222.99643074,20,5,9,1,2,77,15,"toluene",0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0
13447,-4.67402910059566,239.027730868,25,6,9,1,2,250,40,"toluene",0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0
13448,-6.45992276173227,241.07976644,31,7,8,1,3,434,40,"decane",0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0
13449,-7.33826822268941,279.059030996,32,9,9,1,2,561,40,"apin",0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0
13451,1.96107855160101,90.031694052,12,3,3,0,1,7,6,"toluene",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13452,-5.01371453616167,190.011352532,19,6,7,0,2,42,17,"toluene",1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
13454,-5.94745794939057,265.006995424,25,7,10,1,2,133,39,"toluene",0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
13456,1.05445659579343,151.01168688,15,3,6,1,2,7,3,"toluene",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
13457,-3.70167941864502,315.966252808,25,5,14,2,2,355,32,"toluene",0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0
13461,-11.2486300292247,252.011746456,25,7,10,0,3,513,40,"toluene",0,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0
13462,-6.45441779531089,282.069930028,33,8,9,2,2,323,40,"decane",0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0
13463,-7.61437099488996,271.017560108,27,6,11,1,3,309,6,"toluene",0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
13465,3.45171749668028,192.985866056,16,4,8,1,1,15,12,"toluene",0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
13466,-9.8705698343343,298.97608922,25,6,13,1,4,48,1,"toluene",0,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0
13467,-8.74930130993442,329.981902872,28,6,14,2,3,187,35,"toluene",0,0,2,1,0,0,0,0,2,0,0,0,1,0,1,0
13468,-3.22256887480528,296.996824664,27,7,12,1,2,216,23,"toluene",0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
13469,-1.57554764770661,219.00151612,20,6,8,1,1,31,5,"toluene",0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1
13472,-3.21185294449022,266.111400916,36,9,7,2,1,159,40,"decane",0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
13473,-12.8288459352209,283.017560108,28,7,11,1,5,388,28,"toluene",0,0,4,1,0,1,0,0,0,1,0,0,1,0,0,0
13476,-8.32573512852323,240.011746456,24,6,10,0,5,428,7,"toluene",0,0,3,1,1,0,0,1,0,0,0,0,0,2,0,0
13477,-8.11591913989984,343.997552936,31,7,14,2,3,245,40,"toluene",0,0,1,0,1,0,1,0,2,0,0,0,0,2,0,0
13478,-9.94760163119052,222.03756728,25,7,8,0,3,175,8,"toluene",0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0
13479,-6.00321469983833,224.016831836,23,6,9,0,3,498,40,"toluene",0,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0
13480,-3.04739163706421,250.99134536,22,6,10,1,1,54,38,"toluene",0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
13481,-2.43814706763519,287.971338188,23,4,13,2,3,306,35,"toluene",0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0
13482,-5.94467089186193,361.971732112,30,6,16,2,4,571,4,"toluene",0,0,2,0,0,1,0,0,1,0,0,1,1,1,0,0
13483,-12.6800205802587,299.012474728,29,7,12,1,4,655,40,"toluene",0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0
13484,-10.3104770641343,267.022645488,27,7,10,1,3,259,9,"toluene",0,0,2,2,0,0,0,1,1,0,0,0,0,1,0,0
13486,-2.73772831987715,172.000787848,16,6,6,0,1,15,7,"toluene",0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0
13487,-5.60455453898205,251.027730868,26,7,9,1,1,178,40,"toluene",0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0
13489,-4.64377352179569,251.064116376,30,8,8,1,2,233,40,"apin",0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
13491,-2.2173411520127,282.9811746,24,6,12,1,2,215,40,"toluene",0,0,0,0,2,0,0,1,0,0,0,1,0,2,0,0
13492,-3.93798468982213,218.006267152,21,7,8,0,2,246,33,"toluene",0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0
13493,-1.03708604498099,176.990951436,15,4,7,1,2,24,6,"toluene",0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
13495,-4.7608759319394,324.044109204,34,9,11,2,1,314,40,"apin",0,0,0,1,2,0,0,0,2,0,0,0,0,1,0,0
13498,-6.9222975700742,297.992073632,26,6,12,2,3,172,22,"toluene",0,0,2,1,0,0,0,1,1,1,0,0,0,0,1,0
13499,-2.2795737622005,264.970609916,21,6,11,1,2,79,15,"toluene",0,0,1,0,3,0,0,0,0,1,0,0,1,1,0,0
13506,-7.18371124608163,262.99134536,23,7,10,1,2,24,3,"toluene",1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0
13509,-9.4999240759922,222.001181772,21,6,9,0,4,429,5,"",0,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0
13512,-6.85458131989017,296.012809076,28,7,11,2,2,211,40,"toluene",1,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0
13513,-6.13677151605224,296.049194584,32,8,10,2,1,302,40,"decane",0,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0
13514,-9.06283348446591,296.996824664,27,7,12,1,3,49,32,"toluene",1,1,1,0,0,0,0,0,0,0,0,1,1,2,0,0
13515,-6.94640979146987,309.992073632,27,7,12,2,2,266,40,"toluene",0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0
13516,-13.8447246333727,206.006267152,20,6,8,0,4,272,2,"toluene",0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0
13520,-3.0247223819379,327.966252808,26,6,14,2,2,201,40,"toluene",0,0,1,0,2,0,0,0,1,0,0,1,0,0,1,0
13521,-9.97480669716112,194.006267152,19,5,8,0,3,75,5,"toluene",0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
13522,-3.21130479010222,189.027336944,20,6,6,1,1,40,14,"toluene",1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
13523,-2.12503307211033,136.000787848,13,3,6,0,2,23,11,"toluene",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
13524,-6.88452560441501,312.007723696,29,7,12,2,2,300,40,"toluene",0,0,0,1,0,1,0,1,2,0,0,0,0,1,0,0
13526,-2.7415326472218,329.981902872,28,6,14,2,1,479,40,"toluene",0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0
13527,-4.39596384075066,249.012080804,24,7,9,1,2,36,26,"toluene",1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
13528,-2.83274757657752,271.976423568,22,4,12,2,3,112,15,"toluene",0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0
13529,-6.81761128244818,237.996096392,22,6,10,0,3,298,7,"toluene",0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
13530,1.41767994099746,222.99643074,20,5,9,1,2,71,4,"toluene",0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0
13531,-6.54883910115972,300.044109204,32,7,11,2,2,356,40,"decane",0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0
13532,-7.60345298906534,208.021917216,22,6,8,0,3,167,22,"toluene",1,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0
13535,-4.82408873541183,175.995702468,16,5,7,0,3,58,5,"toluene",0,0,2,1,2,1,0,0,0,0,0,0,0,0,0,0
13536,-5.01722711057639,341.981902872,29,7,14,2,2,190,31,"toluene",0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0
13537,-2.03218570687313,295.976423568,24,6,12,2,1,43,38,"toluene",1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1
13540,-5.09832076434683,287.012474728,28,6,12,1,3,201,22,"toluene",0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0
13541,-7.86869796931772,249.996096392,23,7,10,0,4,155,8,"toluene",0,0,3,1,2,0,1,0,0,0,0,0,0,1,0,0
13543,-3.18997529390876,254.0386299,27,6,9,2,2,334,40,"apin",0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0
13544,-6.63311914719293,312.991739284,28,7,13,1,3,676,28,"toluene",0,0,1,1,2,1,0,0,1,0,0,0,1,1,0,0
13545,-5.00597452438909,225.08485182,30,7,7,1,2,209,40,"decane",0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
13546,-1.15516731928742,266.98625998,23,6,11,1,2,55,6,"toluene",0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
13547,-12.9317928543198,295.090331124,37,10,9,1,3,658,40,"decane",0,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0
13548,-2.693308762813,267.981508948,22,5,11,2,1,96,40,"toluene",0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0
13549,-1.64878580401416,250.99134536,22,6,10,1,1,49,30,"toluene",0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0
13550,-4.88549697968064,300.007723696,28,6,12,2,3,120,31,"toluene",0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0
13551,-8.25714533625983,297.06959568,35,9,10,1,3,102,6,"apin",0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
13552,-5.66599797839627,368.033938444,37,10,13,2,1,580,40,"apin",0,0,0,1,2,0,0,0,1,0,0,1,0,1,0,0
13553,-10.2200501115722,328.002638316,30,7,13,2,3,237,9,"toluene",0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0
13554,-6.46319476304672,284.996824664,26,6,12,1,3,38,5,"toluene",0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0
13555,-8.93223875742886,222.001181772,21,6,9,0,3,146,11,"toluene",1,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0
13557,-9.9404871669942,283.017560108,28,7,11,1,4,410,16,"toluene",0,0,2,1,0,0,0,1,0,1,0,0,0,1,1,0
13562,-7.81923362601622,300.991739284,27,6,13,1,3,499,23,"toluene",0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0
13563,-13.227435229323,315.007389348,30,7,13,1,5,702,23,"toluene",0,0,3,0,1,0,1,0,1,0,0,0,0,2,0,0
13564,-4.69460411072675,298.02845914,30,7,11,2,2,361,40,"apin",0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0
13565,-6.85945698750731,312.991739284,28,7,13,1,3,332,33,"toluene",0,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0
13567,-5.43651260904921,234.001181772,22,7,9,0,2,62,25,"toluene",0,0,0,0,3,0,1,0,0,0,0,0,0,2,0,0
13569,-7.94391223775124,220.021917216,23,7,8,0,3,223,40,"toluene",0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,0
13574,-3.82952960098961,172.037173356,20,7,5,0,1,17,12,"toluene",1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
13575,-3.71229488575974,341.981902872,29,7,14,2,2,96,21,"toluene",0,0,1,0,2,0,0,0,2,0,0,0,1,0,1,0
13576,-5.17818446692044,282.069930028,33,8,9,2,1,125,40,"decane",0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
13579,-3.48572308237841,199.995702468,18,7,7,0,1,17,14,"toluene",1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,0
13580,0.408861999809093,195.00151612,18,4,8,1,2,36,7,"toluene",0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
13583,-8.66184031983645,281.001910044,26,7,11,1,3,236,32,"toluene",0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
13585,-6.65333330865448,328.039023824,34,8,12,2,2,426,40,"apin",0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
13586,-4.55382289455529,284.996824664,26,6,12,1,2,286,40,"toluene",0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0
13587,-4.97581500308726,281.001910044,26,7,11,1,2,227,40,"toluene",1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0
13591,-10.7182820873219,331.997552936,30,6,14,2,4,468,7,"toluene",0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,0
13592,-8.20602219394899,328.002638316,30,7,13,2,3,363,8,"toluene",0,0,2,2,0,0,0,1,2,0,0,0,0,1,0,0
13595,-5.29231912837813,310.97608922,26,7,13,1,2,394,40,"toluene",1,0,0,2,0,0,1,0,0,0,0,1,0,2,0,0
13597,-3.70496028779968,345.976817492,29,6,15,2,3,300,40,"toluene",0,0,2,0,0,0,0,1,0,0,0,2,0,1,0,0
13598,-12.2021423796881,330.01828838,32,7,13,2,4,749,6,"toluene",0,0,2,0,1,1,0,0,2,0,0,0,0,1,0,0
13599,-4.17569670739727,298.97608922,25,6,13,1,3,297,40,"toluene",0,0,1,1,1,0,0,1,0,0,0,1,0,2,0,0
13600,-7.91899952996082,303.007389348,29,6,13,1,4,824,40,"toluene",0,0,2,0,0,0,1,0,0,0,0,1,0,2,0,0
13601,-10.235608083377,204.027002596,22,7,7,0,3,13,2,"",0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0
13602,-4.97092943290669,249.08485182,32,9,7,1,2,65,36,"apin",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
13603,-4.09783522905596,251.064116376,30,8,8,1,2,56,18,"apin",0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
13605,-2.25018256719512,254.075015408,31,7,8,2,1,109,40,"decane",0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
13608,-4.26232159671232,278.98625998,24,7,11,1,2,80,9,"toluene",1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0
13609,-6.93465935339639,331.997552936,30,6,14,2,4,153,7,"toluene",0,0,1,0,0,0,0,0,1,1,0,0,1,3,0,0
13610,-7.08069430243403,300.007723696,28,6,12,2,4,405,3,"toluene",0,0,2,0,0,1,0,1,1,1,0,0,0,1,0,0
13611,-5.39136447676633,309.992073632,27,7,12,2,1,132,40,"toluene",0,0,1,2,1,0,0,0,2,0,0,0,1,0,0,0
13612,-7.47508843270308,236.016831836,24,7,9,0,3,408,16,"toluene",1,0,1,1,1,0,1,0,0,0,0,0,0,2,0,0
13614,-6.65828774402726,253.006995424,24,6,10,1,3,359,21,"toluene",0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,0
13616,-10.0670511259823,325.0645103,37,10,11,1,3,649,40,"apin",0,0,0,0,2,0,0,0,1,0,0,0,0,3,0,0
13617,-1.71166144440532,269.997159012,24,5,11,2,1,72,40,"toluene",0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0
13618,-8.63177353055342,266.98625998,23,6,11,1,4,686,2,"toluene",0,0,2,0,2,2,0,0,1,0,0,0,0,0,0,0
13619,-5.41061873504179,281.997159012,25,6,11,2,2,162,40,"toluene",0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0
13622,-4.07781562011679,298.02845914,30,7,11,2,2,37,28,"toluene",0,0,1,0,0,0,0,0,2,0,0,0,1,1,0,0
13625,-13.249274285904,264.084517472,34,10,8,0,4,128,1,"apin",0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0
13628,-7.72488096402303,269.001910044,25,6,11,1,4,622,1,"toluene",0,0,2,2,1,0,0,0,0,1,0,0,0,2,0,0
13629,-1.16133361215818,354.054673888,38,10,12,2,2,211,30,"apin",0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
13630,-5.29760715214542,312.044109204,33,8,11,2,2,718,40,"apin",0,0,1,0,2,0,0,0,2,0,0,0,0,1,0,0
13632,-1.72962171354809,282.9811746,24,6,12,1,3,168,2,"toluene",0,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0
13635,-4.0746326111257,223.032816248,24,6,8,1,2,63,40,"toluene",0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0
