ID,log_pSat_Pa,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,parentspecies,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
17689,-5.733131698608256,163.995702468,15,4,7,0,3,62.0,6.0,toluene,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
17690,-5.02139050556032,325.98698825199995,28,7,13,2,2,320.0,40.0,toluene,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0
17692,-4.4755826271081816,249.99609639200003,23,7,10,0,3,555.0,15.0,toluene,0,0,1,2,3,0,0,0,0,0,0,0,0,2,0,0
17693,-2.691357362766931,297.992073632,26,6,12,2,1,298.0,40.0,toluene,0,0,0,2,0,0,1,0,2,0,0,0,0,1,0,0
17694,-0.5289092278870393,207.037901628,23,6,7,1,1,79.0,40.0,decane,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
17695,-5.838962540922782,283.01756010800005,28,7,11,1,3,141.0,21.0,toluene,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0
17696,-7.783773033109957,207.985531708,18,5,9,0,3,102.0,21.0,toluene,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0
17698,-6.907346562264788,311.085245744,38,10,10,1,3,669.0,40.0,apin,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0
17699,-7.986524568463641,310.064844648,35,9,10,2,2,160.0,38.0,apin,0,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0
17700,-6.5029047624032525,281.001910044,26,7,11,1,3,195.0,40.0,toluene,0,0,2,0,2,1,0,0,1,0,0,0,1,0,0,0
17701,4.953401081177206,179.00660150000002,17,4,7,1,2,26.0,1.0,toluene,0,0,2,0,1,0,0,1,1,0,0,0,0,0,0,0
17702,-5.680471204717655,220.021917216,23,7,8,0,2,103.0,31.0,toluene,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0
17703,-10.227354285738905,210.001181772,20,5,9,0,4,304.0,1.0,toluene,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0
17704,-6.305002803718732,249.996096392,23,7,10,0,2,293.0,40.0,toluene,0,0,0,2,1,0,1,0,0,0,0,0,0,1,1,0
17705,-6.919265934428562,253.006995424,24,6,10,1,3,43.0,18.0,toluene,1,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0
17706,-3.950730310473645,195.074287136,26,6,6,1,2,128.0,40.0,decane,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
17708,-1.975723631548488,262.99134536,23,7,10,1,1,18.0,12.0,toluene,0,0,0,0,3,0,0,0,1,0,0,0,1,1,0,0
17709,-4.486592565502626,268.017894456,26,6,10,2,2,207.0,36.0,toluene,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0
17710,-11.944027975364241,312.99173928399995,28,7,13,1,4,563.0,8.0,toluene,0,0,2,1,0,1,1,0,1,0,0,0,0,0,1,0
17712,-2.3993387471521617,292.090665472,36,10,8,2,0,67.0,40.0,decane,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0
17713,-8.259499665905668,315.007389348,30,7,13,1,4,698.0,4.0,toluene,0,0,2,1,0,0,1,0,1,0,0,0,0,1,1,0
17715,-7.97325639884401,267.022645488,27,7,10,1,3,266.0,30.0,toluene,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0
17716,-11.046654845221571,269.00191004400006,25,6,11,1,4,414.0,40.0,toluene,0,0,1,0,0,2,0,1,1,0,0,0,0,1,0,0
17717,-6.0355370794444,263.064116376,31,9,8,1,2,22.0,11.0,apin,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
17718,-7.009130964664377,328.00263831599995,30,7,13,2,3,202.0,40.0,toluene,0,0,2,0,0,1,0,1,1,0,0,1,0,0,0,0
17719,-6.235185384588589,277.04338093200005,30,9,9,1,1,218.0,40.0,decane,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0
17720,-2.793440344018933,278.98625998,24,7,11,1,1,50.0,19.0,toluene,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0
17722,-11.211397806841124,296.996824664,27,7,12,1,3,327.0,40.0,toluene,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0
17723,-6.812904025153228,281.001910044,26,7,11,1,2,113.0,34.0,toluene,0,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0
17724,-8.412620127832481,296.996824664,27,7,12,1,3,841.0,40.0,toluene,1,0,0,1,1,0,1,0,0,1,0,0,0,3,0,0
17725,-8.762418100951244,296.99682466400003,27,7,12,1,3,419.0,40.0,toluene,0,0,1,2,0,1,0,0,1,0,0,0,1,1,0,0
17727,-6.45851576069867,253.006995424,24,6,10,1,2,222.0,40.0,toluene,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
17728,-2.0913733238965935,281.001910044,26,7,11,1,2,70.0,31.0,toluene,0,0,2,0,2,0,0,0,0,0,0,1,1,0,0,0
17729,-3.586839348622692,344.03393844399994,35,8,13,2,2,593.0,40.0,apin,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0
17730,-1.600374234331935,297.992073632,26,6,12,2,1,62.0,40.0,toluene,0,0,0,0,2,0,0,0,2,0,0,0,1,1,0,0
17731,-11.487353407307225,328.00263831599995,30,7,13,2,3,566.0,24.0,toluene,0,0,0,0,1,1,0,1,1,1,0,0,0,2,0,0
17732,-5.504657513402088,233.017166184,23,7,8,1,1,71.0,40.0,toluene,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0
17733,-9.190602118340061,281.001910044,26,7,11,1,3,220.0,11.0,toluene,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1
17734,-0.9336136213739273,271.97642356800003,22,4,12,2,1,120.0,40.0,toluene,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
17735,-6.387879149595602,251.064116376,30,8,8,1,2,191.0,28.0,apin,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
17736,-1.195405688434645,315.966252808,25,5,14,2,1,110.0,36.0,toluene,0,0,0,0,2,0,0,0,1,0,0,1,1,1,0,0
17737,-7.925093349554386,328.039023824,34,8,12,2,2,477.0,38.0,apin,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
17738,-3.6762523345563762,221.053551692,26,7,7,1,1,137.0,40.0,apin,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
17739,-1.9869873983703144,188.068473484,25,8,5,0,1,66.0,33.0,apin,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0
17740,-6.125978329012774,296.996824664,27,7,12,1,3,550.0,40.0,,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0
17741,-5.922340240866591,309.992073632,27,7,12,2,2,197.0,40.0,toluene,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0
17742,-6.847672159382882,237.012080804,23,6,9,1,3,156.0,28.0,toluene,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0
17743,-6.999674995781857,210.073952788,28,7,7,0,3,126.0,1.0,apin,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
17744,-1.9875565349092115,253.006995424,24,6,10,1,1,107.0,39.0,toluene,0,0,0,2,1,0,0,0,1,0,0,0,1,1,0,0
17745,0.5398032086178262,192.985866056,16,4,8,1,1,35.0,15.0,toluene,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
17747,-7.020108051820199,296.99682466400003,27,7,12,1,3,56.0,12.0,toluene,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0
17748,-3.83079859830946,277.07976644,34,10,8,1,2,528.0,40.0,apin,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0
17749,-4.454802644399184,324.04410920399994,34,9,11,2,1,291.0,40.0,apin,0,0,0,2,1,0,0,0,2,0,0,0,0,1,0,0
17750,-3.2377439713097003,233.017166184,23,7,8,1,1,59.0,29.0,toluene,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0
17751,-4.090010487157863,265.006995424,25,7,10,1,2,133.0,5.0,toluene,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0
17752,-5.82136561277161,331.9975529359999,30,6,14,2,3,532.0,40.0,toluene,0,0,1,0,0,0,1,0,2,0,0,0,0,1,1,0
17753,-4.171228068836511,156.042258736,19,7,4,0,1,19.0,3.0,toluene,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
17754,-11.813155862567365,329.981902872,28,6,14,2,4,150.0,3.0,toluene,0,0,2,1,0,0,0,0,0,2,0,0,1,1,1,0
17758,-9.192001505350266,281.00191004400006,26,7,11,1,3,82.0,24.0,toluene,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
17760,-5.494450288081256,250.99134536000005,22,6,10,1,2,217.0,40.0,toluene,0,0,1,0,1,1,2,0,1,0,0,0,0,0,0,0
17761,0.09435738287012929,234.99643074,21,6,9,1,1,22.0,13.0,toluene,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
17762,-5.294862934067363,281.07468106000005,34,9,9,1,2,295.0,40.0,apin,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
17763,-3.0487383165045103,294.98117460000003,25,7,12,1,2,45.0,14.0,toluene,0,0,1,0,2,0,0,0,0,0,0,1,1,1,0,0
17765,-7.179904534093274,316.00263831599995,29,6,13,2,3,186.0,40.0,toluene,0,0,1,0,0,1,0,0,2,0,0,0,1,1,0,0
17766,-6.450689733167836,234.001181772,22,7,9,0,2,80.0,29.0,toluene,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0
17767,-3.683772313611463,297.992073632,26,6,12,2,2,83.0,19.0,toluene,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0
17768,-3.753638512229932,354.0546738879999,38,10,12,2,1,81.0,14.0,apin,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0
17770,-7.349930537439088,354.0546738879999,38,10,12,2,2,478.0,40.0,apin,0,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0
17771,-8.83535954106826,283.01756010800005,28,7,11,1,3,351.0,40.0,toluene,0,0,2,2,0,0,0,0,1,0,0,0,1,1,0,0
17772,-7.980740085293044,178.011352532,18,5,7,0,3,117.0,23.0,toluene,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
17773,-2.5625955527021573,271.97642356800003,22,4,12,2,2,80.0,32.0,toluene,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0
17774,-7.106183981091588,281.07468106000005,34,9,9,1,2,513.0,40.0,decane,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
17775,-2.884495553931744,252.970609916,20,5,11,1,3,80.0,12.0,toluene,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0
17776,-5.7975642166853305,282.9811746,24,6,12,1,2,119.0,40.0,toluene,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
17777,-7.557548343168447,224.016831836,23,6,9,0,3,486.0,40.0,toluene,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0
17779,-8.686911081222318,296.99682466400003,27,7,12,1,2,208.0,40.0,toluene,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
17780,-4.728012040478163,281.997159012,25,6,11,2,2,232.0,32.0,toluene,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0
17781,-2.804742582062249,233.053551692,27,8,7,1,1,44.0,34.0,apin,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
17782,-9.455577732739647,342.054673888,37,9,12,2,2,474.0,40.0,apin,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0,0
17783,-10.657189405346202,222.001181772,21,6,9,0,3,73.0,21.0,toluene,1,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0
17785,-7.950874725067497,265.006995424,25,7,10,1,3,344.0,3.0,toluene,0,0,3,1,2,0,0,1,1,0,0,0,0,0,0,0
17786,-5.564012490972341,278.98625998000006,24,7,11,1,2,412.0,40.0,toluene,0,0,0,2,2,1,0,0,1,0,0,0,0,1,0,0
17787,1.0177623856323088,250.99134536000005,22,6,10,1,0,38.0,38.0,toluene,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0
17788,-2.2342271658447608,265.006995424,25,7,10,1,2,174.0,29.0,toluene,0,0,1,1,2,0,0,1,1,0,0,0,0,1,0,0
17789,-6.85729567444457,312.99173928399995,28,7,13,1,3,378.0,40.0,toluene,0,0,2,1,1,0,0,0,0,0,0,1,1,1,0,0
17790,-8.713346470492095,277.07976644,34,10,8,1,2,193.0,40.0,apin,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
17791,-6.190055692690463,250.99134536000005,22,6,10,1,2,84.0,22.0,toluene,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
17793,-7.5693495373282955,269.00191004400006,25,6,11,1,3,162.0,17.0,toluene,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0
17794,-3.57823157272883,356.03393844399994,36,9,13,2,1,154.0,40.0,apin,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0
17795,-13.344510190457205,283.01756010800005,28,7,11,1,4,367.0,1.0,toluene,0,0,3,2,0,0,0,0,0,1,0,0,1,1,0,0
17797,-6.09458909222115,253.006995424,24,6,10,1,2,165.0,40.0,toluene,0,0,0,0,2,1,0,0,0,1,0,0,1,1,0,0
17800,-2.777792077995743,313.98698825199995,27,6,13,2,2,84.0,29.0,toluene,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,0
17801,-6.1604012567300845,203.990617088,18,6,8,0,2,14.0,9.0,toluene,1,1,0,0,2,0,0,0,0,0,0,0,1,2,0,0
17802,-0.5075491525503789,311.97133818799995,25,6,13,2,0,10.0,10.0,toluene,0,0,0,1,2,0,0,0,1,0,0,1,1,0,0,0
17803,-4.850789489062253,281.00191004400006,26,7,11,1,2,139.0,26.0,toluene,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0
17804,-1.9679632119738224,102.031694052,13,4,3,0,1,4.0,4.0,toluene,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17805,-3.4264139358136743,257.038295552,28,6,10,1,3,328.0,6.0,apin,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0
17806,-6.001897778505973,312.99173928399995,28,7,13,1,2,368.0,40.0,toluene,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0
17808,-0.042902514747070145,291.981508948,24,7,11,2,0,20.0,20.0,toluene,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0
17809,-6.740940888648265,221.017166184,22,6,8,1,2,39.0,29.0,toluene,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0
17810,-3.4257494310516288,238.99134536000005,21,5,10,1,2,53.0,37.0,toluene,0,0,0,0,2,0,0,0,0,1,0,0,1,2,0,0
17811,-3.0069620656070826,234.99643074,21,6,9,1,2,99.0,15.0,toluene,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
17813,-3.8276945521313337,309.992073632,27,7,12,2,2,159.0,19.0,toluene,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0
17814,-2.8918971348015163,267.022645488,27,7,10,1,1,73.0,40.0,apin,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0
17815,-6.50180617135752,312.991739284,28,7,13,1,3,967.0,40.0,toluene,0,0,0,1,1,1,1,0,1,0,0,0,0,2,0,0
17816,-4.724360756665681,309.992073632,27,7,12,2,2,389.0,12.0,toluene,0,0,2,1,3,0,0,0,2,0,0,0,0,0,0,0
17817,-3.188234971266544,357.9768174919999,30,7,15,2,2,282.0,40.0,toluene,0,0,2,1,0,0,0,0,0,0,0,2,1,0,0,0
17818,-6.531154303033396,338.059759268,37,10,11,2,1,411.0,40.0,decane,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0
17819,-7.55643437727563,342.054673888,37,9,12,2,2,535.0,40.0,apin,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
17820,-4.637980205485824,235.069201756,29,8,7,1,2,67.0,29.0,apin,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
17821,-8.393066231723582,330.01828838,32,7,13,2,3,193.0,40.0,toluene,0,0,1,0,0,0,0,0,2,0,0,0,1,2,0,0
17822,3.3920751938395193,161.032422324,18,5,5,1,0,6.0,6.0,apin_decane,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0
17823,-5.560517514989984,327.966252808,26,6,14,2,3,55.0,5.0,toluene,0,0,2,0,1,1,0,0,0,1,0,1,1,0,0,0
17824,-2.5550037765605915,144.042258736,18,6,4,0,1,22.0,12.0,apin,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0
17825,-5.743669889765356,223.032816248,24,6,8,1,2,365.0,40.0,apin,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0
17827,-6.3145223980967495,224.97569529600003,18,4,10,1,3,122.0,14.0,toluene,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0
17828,-4.755456700132319,386.0445031279999,40,10,14,2,3,560.0,15.0,apin,0,0,2,0,1,0,0,0,1,0,0,1,0,0,1,0
17829,-4.260459782569802,191.0066015,18,5,7,1,2,37.0,21.0,toluene,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
17830,-11.17211793738154,204.027002596,22,7,7,0,4,39.0,9.0,toluene,1,1,3,0,1,0,0,1,0,0,0,0,0,1,0,0
17831,-6.330093456597965,329.9819028719999,28,6,14,2,3,389.0,40.0,toluene,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0
17833,0.4234898028204538,192.985866056,16,4,8,1,1,18.0,11.0,toluene,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
17834,-6.619923381717332,309.992073632,27,7,12,2,2,202.0,40.0,toluene,0,0,2,1,1,0,0,1,0,1,0,1,0,0,0,0
17835,-10.765781182768688,210.001181772,20,5,9,0,4,292.0,7.0,toluene,0,0,1,0,1,1,0,1,0,0,0,0,0,2,0,0
17836,-4.4568366039137555,330.01828837999994,32,7,13,2,2,607.0,40.0,apin,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0
17838,-9.311650623632357,222.110338296,33,9,6,0,3,586.0,40.0,decane,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0
17839,-5.447329528249919,296.01280907599994,28,7,11,2,2,388.0,40.0,toluene,0,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0
17841,-9.7125529794066,267.022645488,27,7,10,1,3,214.0,31.0,toluene,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0
17842,-7.252388249110612,316.00263831599995,29,6,13,2,3,381.0,40.0,toluene,0,0,1,0,1,0,0,0,1,1,0,0,1,2,0,0
17843,-10.312263254261861,206.079038168,28,8,6,0,3,669.0,40.0,decane,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0
17844,-4.121699000804533,294.9811746,25,7,12,1,2,155.0,40.0,toluene,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0
17845,-4.620851670345128,341.9819028719999,29,7,14,2,2,59.0,29.0,toluene,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0
17846,-5.5598676612684,253.043380932,28,7,9,1,2,464.0,40.0,decane,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0
17848,0.7724993036994795,293.960773504,22,6,12,2,0,31.0,31.0,toluene,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
17850,-3.154771533573399,286.02845914,29,6,11,2,2,118.0,23.0,apin,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0
17852,-2.3961334473230624,174.016437912,18,6,6,0,1,36.0,20.0,toluene,0,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0
17853,-4.402993790375732,277.07976644,34,10,8,1,1,62.0,37.0,apin,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
17854,-7.782814275758406,265.07976644,33,9,8,1,2,256.0,40.0,apin,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
17855,-2.5501624504422655,242.98625998,21,4,11,1,3,171.0,17.0,toluene,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0
17856,-4.010825662592841,386.0445031279999,40,10,14,2,1,131.0,40.0,apin,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
17857,-6.906213044776281,328.00263831599995,30,7,13,2,3,865.0,12.0,toluene,0,0,3,0,2,0,1,0,2,0,0,0,0,0,0,0
17858,-5.161349773235061,206.006267152,20,6,8,0,2,70.0,26.0,toluene,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0
17859,-11.002168586157724,283.0539456160001,32,8,10,1,3,774.0,40.0,apin,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0
17860,-7.8352533424148705,233.017166184,23,7,8,1,2,111.0,40.0,toluene,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0
17861,-12.022292008528492,343.9975529359999,31,7,14,2,4,908.0,13.0,toluene,0,0,2,0,0,1,0,1,0,1,0,1,0,1,0,0
17862,-7.4603463044459755,241.006995424,23,5,10,1,3,627.0,40.0,toluene,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
17864,-2.808479541211192,294.9811746,25,7,12,1,1,75.0,40.0,toluene,0,0,0,1,2,1,0,0,0,0,0,1,1,0,0,0
17865,-5.607224164490817,293.038295552,31,9,10,1,1,156.0,40.0,decane,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0
17866,0.12355298530554983,291.981508948,24,7,11,2,0,37.0,37.0,toluene,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0
17867,-0.9078234448530073,174.016437912,18,6,6,0,1,10.0,8.0,toluene,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
17868,-9.944080391868555,299.012474728,29,7,12,1,3,479.0,40.0,toluene,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0
17869,-4.961851964806288,266.98625998,23,6,11,1,2,139.0,40.0,toluene,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0
17870,-4.189568516756853,234.99643074,21,6,9,1,2,112.0,40.0,toluene,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0
17871,-5.055357200400649,233.053551692,27,8,7,1,1,76.0,40.0,apin,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
17872,-10.069145701186784,311.048860236,34,9,11,1,3,848.0,25.0,apin,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0
17873,-4.6493410552275884,237.012080804,23,6,9,1,3,185.0,15.0,toluene,0,0,2,1,2,0,0,0,0,1,0,0,0,1,0,0
17874,-3.403153871900048,343.9611674279999,27,6,15,2,2,151.0,24.0,toluene,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0
17876,-7.876872014087992,295.053945616,33,9,10,1,2,552.0,40.0,apin,0,0,0,1,2,0,0,0,1,0,0,0,0,2,0,0
17878,-17.779482352663432,315.00738934799995,30,7,13,1,5,756.0,38.0,toluene,0,0,2,0,1,1,0,0,0,1,0,0,1,2,0,0
17879,-5.617675226472812,233.053551692,27,8,7,1,1,146.0,40.0,decane,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
17880,-4.315548975862382,341.9819028719999,29,7,14,2,2,503.0,40.0,toluene,0,0,1,1,1,0,2,0,2,0,0,0,0,1,0,0
17881,-4.765748236687033,207.985531708,18,5,9,0,3,62.0,9.0,toluene,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0
17882,-0.7530600073450153,262.99134536,23,7,10,1,1,47.0,32.0,toluene,1,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0
17883,-5.635542138746226,267.022645488,27,7,10,1,2,272.0,40.0,apin,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0
17884,-13.566906554164062,254.02739652,27,7,10,0,5,512.0,3.0,toluene,0,0,3,0,1,1,0,0,0,0,0,0,1,1,0,0
17887,-4.345796147266441,180.02700259600002,20,5,7,0,2,179.0,40.0,toluene,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
17888,-4.288591911639226,307.976423568,25,7,12,2,1,117.0,40.0,toluene,0,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0
17889,-5.887331995073624,361.9717321119999,30,6,16,2,3,340.0,40.0,toluene,0,0,1,1,0,0,0,0,1,0,0,1,1,2,0,0
17890,-10.13370730610011,331.997552936,30,6,14,2,6,117.0,3.0,toluene,0,0,4,0,0,0,0,0,0,2,0,0,1,2,0,0
17891,-9.575996641750399,368.033938444,37,10,13,2,2,612.0,40.0,apin,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0
17892,-3.792116458208893,252.084517472,33,9,8,0,4,160.0,7.0,apin,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0
17895,-5.6157862216689765,238.99134536000005,21,5,10,1,3,54.0,6.0,toluene,0,0,2,1,1,0,0,0,0,1,0,0,1,1,0,0
17896,-4.2712366297300575,341.9819028719999,29,7,14,2,2,282.0,40.0,toluene,0,0,1,0,2,0,1,0,0,1,0,1,0,1,0,0
17897,-5.6017995427262885,253.006995424,24,6,10,1,2,374.0,40.0,toluene,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0
17898,-5.6222861220975995,239.064116376,29,7,8,1,2,293.0,40.0,decane,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0
17899,-3.093945426568616,174.05282342,22,7,5,0,1,89.0,40.0,apin,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0
17901,-7.048709308757356,311.048860236,34,9,11,1,2,818.0,40.0,apin,0,0,0,0,2,1,0,0,1,0,0,0,1,1,0,0
17902,-9.690016230533095,281.00191004400006,26,7,11,1,3,643.0,3.0,toluene,0,0,2,2,2,0,0,0,1,0,0,0,0,1,0,0
17903,-6.555235709574733,308.049194584,33,9,10,2,1,301.0,40.0,apin,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0
17904,-5.605224685536698,237.012080804,23,6,9,1,2,178.0,40.0,toluene,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
17905,-5.287021137897334,269.001910044,25,6,11,1,3,590.0,10.0,toluene,0,0,2,2,0,0,0,0,0,1,0,0,1,1,0,0
17906,0.6230966261740791,254.98625998,22,5,11,1,2,22.0,17.0,toluene,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0
17907,0.3208635748358116,264.970609916,21,6,11,1,1,49.0,26.0,toluene,0,0,1,1,1,0,2,0,0,0,0,1,0,0,0,0
17910,-2.5647182380583,295.976423568,24,6,12,2,1,69.0,36.0,toluene,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0
17911,-4.4039456170021865,223.032816248,24,6,8,1,2,275.0,40.0,apin,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
17912,-3.0908086304938824,223.991679708,19,4,9,2,2,21.0,1.0,toluene,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0
17913,-9.603457330165556,252.011746456,25,7,10,0,4,452.0,1.0,toluene,0,0,2,1,2,0,0,0,0,0,0,0,0,1,1,0
17914,-3.542946294110917,118.026608672,14,4,4,0,2,23.0,7.0,apin_decane,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
17915,-4.236098612412478,300.991739284,27,6,13,1,4,459.0,4.0,toluene,0,0,2,0,1,0,0,0,0,0,0,1,0,1,1,0
17916,-5.292272955829155,345.9768174919999,29,6,15,2,3,230.0,40.0,toluene,0,0,1,1,0,0,0,1,1,0,0,1,0,2,0,0
17917,-10.809170094915554,311.048860236,34,9,11,1,4,869.0,28.0,apin,0,0,2,0,1,1,0,0,1,0,0,0,0,0,1,0
